BuoyID,Year,Hour,Min,DOY,POS_DOY,Lat,Lon,BP,Ts
41080,2018,14,05,191.587,191.584,87.42710,29.01560,992.40,1.44
41080,2018,15,04,191.628,191.626,87.42880,29.05980,992.10,2.00
41080,2018,16,04,191.669,191.667,87.43010,29.09490,992.00,1.44
41080,2018,17,04,191.711,191.708,87.43120,29.11960,991.80,1.12
41080,2018,18,04,191.753,191.751,87.43180,29.14140,991.40,0.80
41080,2018,19,05,191.795,191.792,87.43210,29.16420,991.40,0.56
41080,2018,20,05,191.837,191.834,87.43190,29.18670,991.20,1.12
41080,2018,21,05,191.878,191.876,87.43120,29.19360,991.20,1.52
41080,2018,22,05,191.920,191.917,87.43070,29.19210,991.10,1.84
41080,2018,23,05,191.962,191.959,87.43060,29.19080,991.10,2.00
41080,2018,00,04,192.003,192.001,87.43080,29.19260,991.00,1.92
41080,2018,01,04,192.044,192.042,87.43110,29.19700,991.20,2.08
41080,2018,02,04,192.086,192.083,87.43130,29.20460,991.00,2.32
41080,2018,03,04,192.128,192.125,87.43130,29.21660,991.10,2.72
41080,2018,04,04,192.169,192.167,87.43090,29.23050,991.10,3.28
41080,2018,05,05,192.212,192.209,87.43010,29.24090,991.40,3.60
41080,2018,06,05,192.253,192.251,87.42890,29.24660,991.40,5.20
41080,2018,07,05,192.295,192.292,87.42760,29.24450,991.80,5.36
41080,2018,08,05,192.337,192.334,87.42620,29.23980,992.10,4.16
41080,2018,09,05,192.378,192.376,87.42500,29.24010,992.30,2.64
41080,2018,10,05,192.420,192.417,87.42410,29.23630,992.40,2.32
41080,2018,11,04,192.461,192.458,87.42350,29.24460,992.80,1.84
41080,2018,12,04,192.503,192.500,87.42280,29.26600,993.20,1.44
41080,2018,13,04,192.544,192.542,87.42180,29.29610,993.40,1.92
41080,2018,14,04,192.586,192.583,87.42010,29.33590,993.70,3.44
41080,2018,15,05,192.628,192.626,87.41760,29.38470,994.10,1.84
41080,2018,16,05,192.670,192.667,87.41420,29.43520,994.60,1.36
41080,2018,17,05,192.712,192.709,87.41030,29.48290,995.00,1.12
41080,2018,18,05,192.753,192.751,87.40560,29.51980,995.50,0.56
41080,2018,19,05,192.795,192.792,87.40070,29.54320,995.90,0.80
41080,2018,20,04,192.836,192.833,87.39570,29.56000,996.50,0.80
41080,2018,21,04,192.878,192.875,87.39100,29.57650,996.80,0.24
41080,2018,22,04,192.919,192.917,87.38650,29.59690,997.40,0.64
41080,2018,23,04,192.961,192.959,87.38240,29.62390,997.80,0.80
41080,2018,00,05,193.003,193.001,87.37890,29.65700,998.40,0.24
41080,2018,01,05,193.045,193.042,87.37600,29.69660,998.60,0.24
41080,2018,02,05,193.087,193.084,87.37340,29.74500,999.00,0.56
41080,2018,03,05,193.128,193.126,87.37110,29.79990,999.30,0.80
41080,2018,04,05,193.170,193.167,87.36860,29.85810,999.60,0.96
41080,2018,05,05,193.212,193.209,87.36580,29.91110,1000.00,2.24
41080,2018,06,04,193.253,193.250,87.36280,29.95580,1000.30,1.84
41080,2018,07,04,193.294,193.292,87.35960,29.98560,1000.70,3.84
41080,2018,08,04,193.336,193.333,87.35650,30.00150,1001.10,4.80
41080,2018,09,04,193.378,193.375,87.35380,30.00600,1001.20,6.08
41080,2018,10,05,193.420,193.417,87.35190,29.99720,1001.30,8.40
41080,2018,11,05,193.462,193.459,87.35090,29.97950,1001.60,10.24
41080,2018,12,05,193.503,193.501,87.35090,29.96130,1001.50,10.88
41080,2018,13,05,193.545,193.542,87.35130,29.94790,1001.60,5.20
41080,2018,14,05,193.587,193.584,87.35170,29.94520,1001.50,4.32
41080,2018,15,05,193.628,193.625,87.35190,29.95090,1001.30,2.88
41080,2018,16,04,193.669,193.667,87.35180,29.95440,1001.00,2.80
41080,2018,17,04,193.711,193.708,87.35140,29.95470,1000.90,2.08
41080,2018,18,04,193.753,193.751,87.35070,29.94520,1000.60,1.68
41080,2018,19,04,193.794,193.792,87.35010,29.92270,1000.30,1.68
41080,2018,20,05,193.837,193.834,87.34960,29.88760,1000.10,1.60
41080,2018,21,05,193.878,193.876,87.34960,29.84820,1000.00,1.44
41080,2018,22,05,193.920,193.917,87.35010,29.80260,999.70,2.16
41080,2018,23,05,193.962,193.959,87.35120,29.75520,999.40,2.64
41080,2018,00,05,194.003,194.001,87.35280,29.71300,999.30,1.68
41080,2018,01,04,194.044,194.042,87.35490,29.68090,999.10,1.84
41080,2018,02,04,194.086,194.083,87.35700,29.65730,998.70,1.44
41080,2018,03,04,194.128,194.125,87.35910,29.62860,998.40,1.92
41080,2018,04,04,194.169,194.167,87.36100,29.59870,998.10,2.32
41080,2018,05,05,194.212,194.209,87.36240,29.55880,998.00,2.24
41080,2018,06,05,194.253,194.251,87.36370,29.50850,997.70,1.76
41080,2018,07,05,194.295,194.292,87.36480,29.44560,998.00,1.68
41080,2018,08,05,194.337,194.334,87.36590,29.37440,998.10,1.12
41080,2018,09,05,194.378,194.376,87.36750,29.30020,998.10,1.44
41080,2018,10,04,194.419,194.417,87.36920,29.22630,998.20,1.52
41080,2018,11,04,194.461,194.458,87.37150,29.15300,998.40,1.04
41080,2018,12,04,194.503,194.500,87.37400,29.08380,998.50,0.24
41080,2018,13,04,194.544,194.542,87.37640,29.02470,998.60,0.80
41080,2018,14,04,194.586,194.583,87.37820,28.98160,998.60,1.52
41080,2018,15,05,194.628,194.626,87.37950,28.94780,998.60,1.52
41080,2018,16,05,194.670,194.667,87.37990,28.92200,998.60,1.76
41080,2018,17,05,194.712,194.709,87.37990,28.89350,998.60,1.92
41080,2018,18,05,194.753,194.751,87.37960,28.84980,998.90,1.36
41080,2018,19,05,194.795,194.792,87.37940,28.78870,999.10,1.68
41080,2018,20,04,194.836,194.833,87.37930,28.71450,999.10,1.12
41080,2018,21,04,194.878,194.875,87.37940,28.63300,999.20,1.20
41080,2018,22,04,194.919,194.917,87.37990,28.55010,999.40,1.36
41080,2018,23,05,194.962,194.959,87.38060,28.47780,999.60,1.28
41080,2018,00,05,195.003,195.001,87.38130,28.42170,999.70,1.76
41080,2018,01,05,195.045,195.042,87.38210,28.38170,1000.00,2.00
41080,2018,02,05,195.087,195.084,87.38260,28.34740,1000.10,3.04
41080,2018,03,05,195.128,195.126,87.38290,28.31960,1000.10,3.28
41080,2018,04,05,195.170,195.167,87.38270,28.29770,1000.30,4.48
41080,2018,05,05,195.212,195.209,87.38240,28.26910,1000.20,5.68
41080,2018,06,04,195.253,195.250,87.38210,28.22940,1000.50,8.56
41080,2018,07,04,195.294,195.292,87.38180,28.17980,1000.80,8.88
41080,2018,08,04,195.336,195.333,87.38150,28.12810,1001.00,7.60
41080,2018,09,05,195.378,195.376,87.38120,28.07650,1001.20,8.96
41080,2018,10,05,195.420,195.417,87.38090,28.03160,1001.30,9.04
41080,2018,11,05,195.462,195.459,87.38050,27.99550,1001.50,-30.00
41080,2018,12,05,195.503,195.501,87.37980,27.96940,1001.80,9.60
41080,2018,13,05,195.545,195.542,87.37900,27.95030,1001.90,6.00
41080,2018,14,05,195.587,195.584,87.37820,27.93700,1002.00,6.24
41080,2018,15,05,195.628,195.625,87.37740,27.92530,1002.20,3.68
41080,2018,16,04,195.669,195.667,87.37640,27.91210,1002.40,3.28
41080,2018,17,04,195.711,195.708,87.37540,27.89800,1002.60,3.44
41080,2018,18,04,195.753,195.751,87.37420,27.88150,1002.80,3.60
41080,2018,19,05,195.795,195.792,87.37300,27.86110,1003.10,3.20
41080,2018,20,05,195.837,195.834,87.37170,27.83930,1003.40,2.32
41080,2018,21,05,195.878,195.876,87.37040,27.81760,1003.80,1.84
41080,2018,22,05,195.920,195.917,87.36910,27.79550,1004.10,1.52
41080,2018,23,05,195.962,195.959,87.36780,27.77630,1004.50,3.52
41080,2018,00,04,196.003,196.001,87.36640,27.76270,1004.70,4.16
41080,2018,01,04,196.044,196.042,87.36500,27.74950,1005.00,4.24
41080,2018,02,04,196.086,196.083,87.36360,27.73980,1005.30,4.16
41080,2018,03,05,196.128,196.126,87.36210,27.73290,1005.50,2.80
41080,2018,04,05,196.170,196.167,87.36060,27.72710,1005.70,2.32
41080,2018,05,05,196.212,196.209,87.35910,27.72150,1005.80,3.52
41080,2018,06,05,196.253,196.251,87.35760,27.71410,1006.10,3.84
41080,2018,07,05,196.295,196.292,87.35620,27.70470,1006.70,2.72
41080,2018,08,05,196.337,196.334,87.35480,27.69410,1006.80,2.32
41080,2018,09,05,196.378,196.376,87.35320,27.68450,1007.10,2.00
41080,2018,10,05,196.420,196.417,87.35180,27.67660,1007.40,2.32
41080,2018,11,04,196.461,196.459,87.35020,27.67680,1007.60,2.32
41080,2018,12,04,196.503,196.500,87.34870,27.68110,1007.90,2.32
41080,2018,13,05,196.545,196.542,87.34720,27.69280,1008.20,2.56
41080,2018,14,05,196.587,196.584,87.34570,27.71310,1008.30,3.52
41080,2018,15,05,196.628,196.626,87.34430,27.73930,1008.40,2.00
41080,2018,16,05,196.670,196.667,87.34280,27.77260,1008.50,1.04
41080,2018,17,05,196.712,196.709,87.34120,27.80970,1008.70,0.24
41080,2018,18,05,196.753,196.751,87.33960,27.84350,1008.80,-0.08
41080,2018,19,05,196.795,196.792,87.33800,27.87090,1009.20,-0.40
41080,2018,20,05,196.837,196.833,87.33640,27.89080,1009.30,-0.64
41080,2018,21,04,196.878,196.875,87.33500,27.90390,1009.30,-0.80
41080,2018,22,04,196.919,196.917,87.33380,27.91150,1009.60,-0.72
41080,2018,23,06,196.963,196.959,87.33270,27.92310,1009.90,-0.64
41080,2018,00,05,197.003,197.001,87.33160,27.94310,1009.70,-0.40
41080,2018,01,05,197.045,197.042,87.33070,27.96690,1009.70,0.40
41080,2018,02,05,197.087,197.084,87.32980,27.99610,1009.70,1.60
41080,2018,03,05,197.128,197.126,87.32900,28.02670,1009.70,2.16
41080,2018,04,05,197.170,197.167,87.32830,28.05830,1009.50,0.40
41080,2018,05,04,197.211,197.208,87.32760,28.08720,1009.60,0.96
41080,2018,06,04,197.253,197.250,87.32680,28.11120,1009.50,2.64
41080,2018,07,04,197.294,197.292,87.32620,28.12810,1009.60,5.76
41080,2018,08,04,197.336,197.334,87.32580,28.13610,1009.50,6.24
41080,2018,09,06,197.379,197.376,87.32560,28.14010,1009.40,5.84
41080,2018,10,05,197.420,197.417,87.32550,28.14290,1009.40,3.84
41080,2018,11,05,197.462,197.459,87.32550,28.14690,1009.20,2.96
41080,2018,12,05,197.503,197.501,87.32530,28.15560,1009.10,2.08
41080,2018,13,05,197.545,197.542,87.32510,28.16780,1008.90,1.84
41080,2018,14,05,197.587,197.584,87.32480,28.18380,1008.70,1.36
41080,2018,15,05,197.628,197.625,87.32450,28.20070,1008.60,2.08
41080,2018,16,04,197.669,197.667,87.32410,28.21430,1008.60,1.36
41080,2018,17,04,197.711,197.708,87.32350,28.22420,1008.30,1.60
41080,2018,18,04,197.753,197.751,87.32290,28.22800,1008.20,2.00
41080,2018,19,05,197.795,197.792,87.32250,28.22180,1008.10,2.24
41080,2018,20,05,197.837,197.834,87.32230,28.20710,1008.10,2.16
41080,2018,21,05,197.878,197.876,87.32230,28.18520,1008.10,1.44
41080,2018,22,05,197.920,197.917,87.32260,28.15810,1008.00,1.36
41080,2018,23,05,197.962,197.959,87.32310,28.13140,1008.00,1.92
41080,2018,00,05,198.003,198.001,87.32350,28.10730,1007.90,2.00
41080,2018,01,05,198.045,198.042,87.32380,28.08490,1007.90,2.00
41080,2018,02,04,198.086,198.083,87.32370,28.06520,1007.80,3.20
41080,2018,03,04,198.128,198.125,87.32330,28.04620,1007.70,4.08
41080,2018,04,04,198.169,198.167,87.32270,28.02390,1007.80,3.60
41080,2018,05,05,198.212,198.209,87.32210,27.99570,1007.80,3.60
41080,2018,06,05,198.253,198.251,87.32160,27.96360,1007.80,5.04
41080,2018,07,05,198.295,198.292,87.32120,27.92760,1008.00,7.92
41080,2018,08,05,198.337,198.334,87.32070,27.88890,1008.40,8.32
41080,2018,09,05,198.378,198.376,87.32040,27.85040,1008.50,4.24
41080,2018,10,05,198.420,198.417,87.31990,27.81750,1008.40,8.16
41080,2018,11,04,198.461,198.458,87.31920,27.79140,1008.50,6.00
41080,2018,12,04,198.503,198.500,87.31820,27.77140,1008.60,-30.00
41080,2018,13,04,198.544,198.542,87.31710,27.75930,1008.40,8.96
41080,2018,14,04,198.586,198.584,87.31570,27.75360,1008.40,4.48
41080,2018,15,05,198.628,198.626,87.31410,27.75520,1008.40,3.84
41080,2018,16,05,198.670,198.667,87.31220,27.76030,1008.40,1.52
41080,2018,17,05,198.712,198.709,87.31020,27.76740,1008.20,0.40
41080,2018,18,05,198.753,198.751,87.30820,27.77450,1008.30,1.28
41080,2018,19,05,198.795,198.792,87.30610,27.77920,1008.40,2.00
41080,2018,20,05,198.837,198.834,87.30390,27.78330,1008.50,1.12
41080,2018,21,04,198.878,198.875,87.30170,27.78610,1008.60,2.32
41080,2018,22,04,198.919,198.917,87.29920,27.78780,1008.60,2.80
41080,2018,23,04,198.961,198.959,87.29650,27.78990,1008.90,2.32
41080,2018,00,04,199.003,199.000,87.29380,27.79530,1008.90,2.16
41080,2018,01,05,199.045,199.042,87.29070,27.80360,1009.00,1.68
41080,2018,02,05,199.087,199.084,87.28730,27.81450,1009.10,2.56
41080,2018,03,05,199.128,199.126,87.28380,27.82670,1009.20,1.36
41080,2018,04,05,199.170,199.167,87.27970,27.83460,1009.40,1.68
41080,2018,05,05,199.212,199.209,87.27580,27.83320,1009.40,4.48
41080,2018,06,04,199.253,199.250,87.27210,27.82740,1009.70,2.64
41080,2018,07,04,199.294,199.292,87.26870,27.82290,1009.80,2.00
41080,2018,08,04,199.336,199.333,87.26570,27.82310,1010.20,1.68
41080,2018,09,04,199.378,199.376,87.26290,27.82570,1010.50,2.56
41080,2018,10,05,199.420,199.417,87.26000,27.82690,1010.60,3.36
41080,2018,11,05,199.462,199.459,87.25710,27.83210,1010.90,2.80
41080,2018,12,05,199.503,199.501,87.25420,27.84480,1011.00,2.96
41080,2018,13,05,199.545,199.542,87.25090,27.86470,1011.20,2.32
41080,2018,14,05,199.587,199.584,87.24770,27.88810,1011.30,2.00
41080,2018,15,05,199.628,199.626,87.24410,27.91150,1011.40,1.92
41080,2018,16,04,199.669,199.667,87.24040,27.93400,1011.60,1.44
41080,2018,17,04,199.711,199.708,87.23690,27.95580,1011.70,1.44
41080,2018,18,04,199.753,199.750,87.23360,27.97800,1011.80,1.44
41080,2018,19,04,199.794,199.792,87.23080,28.00140,1012.10,0.80
41080,2018,20,05,199.837,199.834,87.22820,28.02750,1012.20,0.72
41080,2018,21,05,199.878,199.876,87.22590,28.05530,1012.40,0.48
41080,2018,22,05,199.920,199.917,87.22370,28.08370,1012.30,0.32
41080,2018,23,05,199.962,199.959,87.22190,28.11790,1012.30,0.24
41080,2018,00,05,200.003,200.001,87.22010,28.15950,1012.40,-0.32
41080,2018,01,04,200.044,200.042,87.21840,28.20560,1012.50,-0.48
41080,2018,02,04,200.086,200.083,87.21660,28.26190,1012.50,-0.96
41080,2018,03,04,200.128,200.125,87.21480,28.32640,1012.60,-1.36
41080,2018,04,04,200.169,200.167,87.21280,28.39420,1012.50,-1.60
41080,2018,05,04,200.211,200.208,87.21080,28.46150,1012.40,-1.60
41080,2018,06,05,200.253,200.251,87.20860,28.52990,1012.30,-1.28
41080,2018,07,05,200.295,200.292,87.20650,28.58980,1012.40,-0.96
41080,2018,08,05,200.337,200.334,87.20460,28.64290,1012.20,-1.20
41080,2018,09,05,200.378,200.376,87.20290,28.69220,1012.20,-1.52
41080,2018,10,05,200.420,200.417,87.20160,28.74110,1012.40,-0.88
41080,2018,11,04,200.461,200.458,87.20040,28.78810,1012.30,-1.28
41080,2018,12,04,200.503,200.500,87.19930,28.83910,1012.20,-1.84
41080,2018,13,04,200.544,200.542,87.19820,28.89250,1011.90,-1.12
41080,2018,14,04,200.586,200.584,87.19690,28.94710,1011.70,-1.60
41080,2018,15,05,200.628,200.626,87.19530,29.00390,1011.30,-1.52
41080,2018,16,05,200.670,200.667,87.19330,29.05210,1011.20,-1.76
41080,2018,17,05,200.712,200.709,87.19110,29.08900,1010.80,-2.80
41080,2018,18,05,200.753,200.751,87.18920,29.11990,1010.60,-2.40
41080,2018,19,05,200.795,200.792,87.18740,29.14320,1010.10,-1.92
41080,2018,20,05,200.837,200.834,87.18580,29.16000,1009.70,-1.52
41080,2018,21,04,200.878,200.875,87.18460,29.17480,1009.40,-1.12
41080,2018,22,04,200.919,200.917,87.18370,29.18790,1008.80,0.08
41080,2018,23,04,200.961,200.959,87.18300,29.20130,1008.40,-0.40
41080,2018,00,05,201.003,201.001,87.18230,29.21760,1007.90,-0.24
41080,2018,01,05,201.045,201.042,87.18160,29.23350,1007.60,0.24
41080,2018,02,05,201.087,201.084,87.18060,29.24860,1007.00,0.08
41080,2018,03,05,201.128,201.126,87.17930,29.26170,1006.40,-0.08
41080,2018,04,05,201.170,201.167,87.17780,29.26920,1005.90,0.48
41080,2018,05,05,201.212,201.209,87.17630,29.26990,1005.40,0.24
41080,2018,06,04,201.253,201.250,87.17470,29.26390,1004.60,2.24
41080,2018,07,04,201.294,201.292,87.17340,29.25090,1004.20,2.08
41080,2018,08,04,201.336,201.333,87.17240,29.23350,1003.60,3.36
41080,2018,09,04,201.378,201.376,87.17170,29.21410,1003.10,5.36
41080,2018,10,05,201.420,201.417,87.17110,29.19380,1002.70,-30.00
41080,2018,11,05,201.462,201.459,87.17080,29.17490,1002.50,10.32
41080,2018,12,05,201.503,201.501,87.17040,29.16100,1001.90,8.80
41080,2018,13,05,201.545,201.542,87.16970,29.14820,1001.60,8.32
41080,2018,14,05,201.587,201.584,87.16840,29.13650,1001.20,6.88
41080,2018,15,05,201.628,201.626,87.16680,29.12220,1001.00,4.80
41080,2018,16,04,201.669,201.667,87.16480,29.10410,1000.70,3.28
41080,2018,17,04,201.711,201.708,87.16260,29.08340,1000.50,1.68
41080,2018,18,04,201.753,201.750,87.16040,29.06040,1000.30,0.48
41080,2018,19,04,201.794,201.792,87.15820,29.03720,1000.40,0.24
41080,2018,20,05,201.837,201.834,87.15600,29.01650,1000.50,0.48
41080,2018,21,05,201.878,201.876,87.15400,28.99780,1000.70,0.48
41080,2018,22,05,201.920,201.917,87.15220,28.98500,1001.00,0.08
41080,2018,23,05,201.962,201.959,87.15050,28.97850,1001.00,0.56
41080,2018,00,05,202.003,202.001,87.14880,28.98120,1001.30,0.80
41080,2018,01,04,202.044,202.042,87.14670,28.99070,1001.40,0.88
41080,2018,02,04,202.086,202.083,87.14440,29.00710,1001.60,0.48
41080,2018,03,04,202.128,202.125,87.14180,29.02520,1001.80,0.72
41080,2018,04,04,202.169,202.167,87.13910,29.04480,1002.20,0.64
41080,2018,05,04,202.211,202.209,87.13630,29.06610,1002.40,0.32
41080,2018,06,05,202.253,202.251,87.13380,29.08390,1002.50,0.32
41080,2018,07,05,202.295,202.292,87.13160,29.10190,1002.80,0.24
41080,2018,08,05,202.337,202.334,87.12970,29.12580,1002.90,0.56
41080,2018,09,05,202.378,202.376,87.12840,29.15720,1003.10,0.48
41080,2018,10,05,202.420,202.417,87.12760,29.19580,1003.50,0.48
41080,2018,11,04,202.461,202.459,87.12700,29.24160,1003.70,0.80
41080,2018,12,04,202.503,202.500,87.12630,29.29630,1004.20,0.88
41080,2018,13,04,202.544,202.542,87.12530,29.35310,1004.50,1.20
41080,2018,14,04,202.586,202.584,87.12410,29.41360,1004.80,0.80
41080,2018,15,05,202.628,202.626,87.12270,29.47570,1004.90,0.48
41080,2018,16,05,202.670,202.667,87.12100,29.53100,1005.00,0.32
41080,2018,17,05,202.712,202.709,87.11910,29.57890,1005.20,0.48
41080,2018,18,05,202.753,202.751,87.11760,29.62040,1005.40,-0.08
41080,2018,19,05,202.795,202.792,87.11640,29.66210,1005.90,-0.40
41080,2018,20,05,202.837,202.834,87.11580,29.70560,1005.90,-0.56
41080,2018,21,04,202.878,202.875,87.11550,29.75090,1006.30,-0.96
41080,2018,22,04,202.919,202.917,87.11560,29.80190,1006.80,-1.60
41080,2018,23,04,202.961,202.958,87.11580,29.86810,1006.80,-1.76
41080,2018,00,04,203.003,203.000,87.11610,29.94320,1007.20,-1.12
41080,2018,01,05,203.045,203.042,87.11630,30.02290,1007.30,-1.28
41080,2018,02,05,203.087,203.084,87.11640,30.10410,1007.40,-1.28
41080,2018,03,05,203.128,203.126,87.11620,30.18530,1007.50,-1.28
41080,2018,04,05,203.170,203.167,87.11590,30.26230,1007.60,-1.04
41080,2018,05,05,203.212,203.209,87.11550,30.33300,1007.60,-0.24
41080,2018,06,05,203.253,203.250,87.11510,30.39820,1007.80,-1.28
41080,2018,07,04,203.294,203.292,87.11480,30.45930,1007.90,-0.16
41080,2018,08,04,203.336,203.333,87.11490,30.51810,1008.10,-0.16
41080,2018,09,05,203.378,203.376,87.11530,30.57870,1008.20,-0.56
41080,2018,10,05,203.420,203.417,87.11590,30.64110,1008.20,-0.08
41080,2018,11,05,203.462,203.459,87.11660,30.70170,1008.30,0.08
41080,2018,12,05,203.503,203.501,87.11720,30.76030,1008.10,0.00
41080,2018,13,05,203.545,203.542,87.11770,30.81760,1008.10,0.00
41080,2018,14,05,203.587,203.584,87.11800,30.87750,1007.90,0.08
41080,2018,15,05,203.628,203.626,87.11790,30.93580,1007.70,-0.16
41080,2018,16,04,203.669,203.667,87.11740,30.98560,1007.60,-0.08
41080,2018,17,04,203.711,203.708,87.11690,31.02310,1007.60,0.00
41080,2018,18,05,203.753,203.750,87.11660,31.05320,1007.40,0.16
41080,2018,19,04,203.794,203.792,87.11640,31.07690,1007.40,-0.16
41080,2018,20,05,203.837,203.834,87.11620,31.09830,1007.40,0.16
41080,2018,21,05,203.878,203.876,87.11620,31.11630,1007.50,-0.40
41080,2018,22,05,203.920,203.917,87.11600,31.13140,1007.60,-0.88
41080,2018,23,05,203.962,203.959,87.11590,31.14710,1007.70,-0.16
41080,2018,00,05,204.003,204.001,87.11560,31.16680,1007.70,-0.64
41080,2018,01,05,204.045,204.042,87.11520,31.18810,1007.70,0.08
41080,2018,02,04,204.086,204.083,87.11440,31.21090,1007.60,-0.40
41080,2018,03,04,204.128,204.125,87.11330,31.23000,1007.60,0.48
41080,2018,04,05,204.170,204.167,87.11190,31.24220,1007.60,3.04
41080,2018,05,05,204.212,204.209,87.11040,31.24910,1007.70,3.36
41080,2018,06,05,204.253,204.251,87.10930,31.24800,1007.90,3.52
41080,2018,07,05,204.295,204.292,87.10820,31.24400,1008.10,5.12
41080,2018,08,05,204.337,204.334,87.10750,31.23950,1008.50,3.76
41080,2018,09,05,204.378,204.376,87.10680,31.23820,1008.70,6.24
41080,2018,10,05,204.420,204.417,87.10610,31.24090,1008.90,6.00
41080,2018,11,05,204.462,204.458,87.10520,31.24470,1009.20,6.32
41080,2018,12,04,204.503,204.500,87.10440,31.25230,1009.40,6.56
41080,2018,13,04,204.544,204.542,87.10350,31.25530,1009.50,7.20
41080,2018,14,05,204.587,204.584,87.10240,31.25380,1009.60,7.12
41080,2018,15,05,204.628,204.626,87.10130,31.24640,1009.70,4.72
41080,2018,16,05,204.670,204.667,87.10020,31.23340,1009.90,3.52
41080,2018,17,05,204.712,204.709,87.09920,31.21690,1010.20,2.56
41080,2018,18,05,204.753,204.751,87.09830,31.19710,1010.40,1.68
41080,2018,19,05,204.795,204.792,87.09730,31.17150,1010.60,1.12
41080,2018,20,04,204.836,204.833,87.09660,31.14550,1010.90,1.68
41080,2018,21,04,204.878,204.875,87.09610,31.11870,1011.30,1.36
41080,2018,21,08,204.881,204.875,87.09610,31.11870,1011.30,6.48
41080,2018,22,04,204.919,204.917,87.09560,31.08810,1011.20,1.12
41080,2018,23,04,204.961,204.959,87.09530,31.05840,1011.50,1.44
41080,2018,00,05,205.003,205.001,87.09490,31.02870,1011.60,1.20
41080,2018,01,05,205.045,205.042,87.09450,30.99670,1011.40,1.12
41080,2018,02,05,205.087,205.084,87.09420,30.96310,1011.40,1.20
41080,2018,03,05,205.128,205.126,87.09380,30.92500,1011.20,1.52
41080,2018,04,05,205.170,205.167,87.09370,30.88040,1011.50,1.76
41080,2018,05,05,205.212,205.209,87.09380,30.83150,1011.70,4.16
41080,2018,06,04,205.253,205.250,87.09410,30.78040,1011.70,5.76
41080,2018,07,04,205.294,205.292,87.09480,30.72560,1011.90,7.44
41080,2018,08,04,205.336,205.333,87.09570,30.67230,1011.90,4.72
41080,2018,09,04,205.378,205.375,87.09690,30.61850,1012.00,6.24
41080,2018,10,05,205.420,205.417,87.09810,30.56670,1012.10,7.44
41080,2018,11,05,205.462,205.459,87.09950,30.51780,1011.90,4.88
41080,2018,12,05,205.503,205.501,87.10100,30.46810,1011.60,2.32
41080,2018,13,05,205.545,205.542,87.10240,30.41800,1011.60,2.64
41080,2018,14,05,205.587,205.584,87.10390,30.36870,1011.70,0.88
41080,2018,15,05,205.628,205.625,87.10550,30.31430,1011.60,0.96
41080,2018,16,05,205.670,205.667,87.10710,30.25580,1011.40,0.56
41080,2018,17,04,205.711,205.708,87.10860,30.19800,1011.40,-0.24
41080,2018,18,04,205.753,205.751,87.11010,30.13720,1011.30,-0.40
41080,2018,19,04,205.794,205.792,87.11180,30.07560,1011.30,-0.64
41080,2018,20,05,205.837,205.834,87.11370,30.01240,1011.20,-1.52
41080,2018,21,05,205.878,205.876,87.11550,29.94990,1010.90,-1.60
41080,2018,22,05,205.920,205.917,87.11740,29.89030,1011.00,-1.44
41080,2018,23,05,205.962,205.959,87.11940,29.83540,1011.00,-1.28
41080,2018,00,05,206.003,206.001,87.12150,29.78310,1010.90,-1.52
41080,2018,01,05,206.045,206.042,87.12350,29.73270,1010.60,-0.72
41080,2018,02,04,206.086,206.083,87.12550,29.68390,1010.80,-0.96
41080,2018,03,04,206.128,206.125,87.12750,29.63630,1010.40,-0.80
41080,2018,04,04,206.169,206.167,87.12940,29.58850,1010.30,1.44
41080,2018,05,05,206.212,206.209,87.13130,29.53770,1010.40,-0.16
41080,2018,06,05,206.253,206.251,87.13310,29.48720,1010.40,-0.24
41080,2018,07,05,206.295,206.292,87.13500,29.43800,1010.40,-0.16
41080,2018,08,05,206.337,206.334,87.13680,29.38900,1010.60,-0.72
41080,2018,09,05,206.378,206.376,87.13880,29.34030,1010.60,-0.32
41080,2018,10,05,206.420,206.417,87.14090,29.29480,1010.80,-0.48
41080,2018,11,04,206.461,206.458,87.14320,29.25360,1010.70,-1.04
41080,2018,12,04,206.503,206.500,87.14540,29.21670,1010.70,-0.08
41080,2018,13,04,206.544,206.542,87.14750,29.18350,1010.80,-0.24
41080,2018,14,04,206.586,206.584,87.14930,29.14940,1010.90,0.08
41080,2018,15,05,206.628,206.626,87.15100,29.10970,1010.60,0.32
41080,2018,16,05,206.670,206.667,87.15250,29.06250,1010.60,0.32
41080,2018,17,05,206.712,206.709,87.15390,29.00770,1010.60,-0.40
41080,2018,18,05,206.753,206.751,87.15510,28.94770,1010.60,-0.96
41080,2018,19,05,206.795,206.792,87.15640,28.88670,1010.40,-0.80
41080,2018,20,05,206.837,206.834,87.15790,28.82870,1010.40,-0.56
41080,2018,21,04,206.878,206.875,87.15940,28.77440,1010.30,-0.24
41080,2018,22,04,206.919,206.917,87.16090,28.72740,1010.40,0.08
41080,2018,23,04,206.961,206.958,87.16250,28.68580,1010.10,-0.08
41080,2018,00,04,207.003,207.001,87.16410,28.64540,1010.00,0.64
41080,2018,01,05,207.045,207.042,87.16560,28.60380,1010.00,0.48
41080,2018,02,05,207.087,207.084,87.16680,28.56080,1009.60,0.56
41080,2018,03,05,207.128,207.126,87.16770,28.51440,1009.20,0.80
41080,2018,04,05,207.170,207.167,87.16860,28.46520,1008.90,0.88
